name_muni,code_muni,lat,lon
Pontal Do Paraná,4119954.0,-25.636428934204737,-48.47462233882358
Porecatu,4120002.0,-22.742728939833007,-51.40993913681359
Porto Amazonas,4120101.0,-25.529726339792983,-49.89533266449366
Porto Barreiro,4120150.0,-25.584609370930902,-52.38219594122062
Porto Rico,4120200.0,-22.833085741196467,-53.313803426110844
Porto Vitória,4120309.0,-26.227753614584255,-51.22225576828954
Prado Ferreira,4120333.0,-23.025548110797637,-51.4005636802119
Pranchita,4120358.0,-25.96632225954509,-53.72115788275499
Presidente Castelo Branco,4120408.0,-23.263756294384297,-52.14937465150345
Primeiro De Maio,4120507.0,-22.862208116313322,-51.074057937259134
Prudentópolis,4120606.0,-25.131126643481757,-51.097815913570564
Quarto Centenário,4120655.0,-24.30313966196067,-53.155365949125
Quatiguá,4120705.0,-23.56211979732778,-49.93187343042055
Quatro Barras,4120804.0,-25.3687176821825,-48.99438110731735
Quatro Pontes,4120853.0,-24.571792832448743,-53.97648776522369
Quedas Do Iguaçu,4120903.0,-25.45754207405703,-52.954963380453776
Querência Do Norte,4121000.0,-23.042519437961047,-53.521388819670385
Quinta Do Sol,4121109.0,-23.829699464497235,-52.14036631629979
Quitandinha,4121208.0,-25.910552535977168,-49.48149139015511
Ramilândia,4121257.0,-25.094363051896053,-54.07604663357784
Rancho Alegre,4121307.0,-23.07994429789301,-50.91941249366154
Rancho Alegre D'oeste,4121356.0,-24.290577188284423,-52.96097405850981
Realeza,4121406.0,-25.67453780263783,-53.54355117729472
Rebouças,4121505.0,-25.658541677407865,-50.620906893940855
Renascença,4121604.0,-26.22512892044399,-52.950823210636884
Reserva,4121703.0,-24.595717183261605,-50.95650160193096
Reserva Do Iguaçu,4121752.0,-25.867756813675566,-51.96373695183507
Ribeirão Claro,4121802.0,-23.261738667333223,-49.76279350591555
Ribeirão Do Pinhal,4121901.0,-23.44832866929401,-50.37421502385729
Rio Azul,4122008.0,-25.720977852550067,-50.79259729096177
Rio Bom,4122107.0,-23.7974427830195,-51.43336165681368
Rio Bonito Do Iguaçu,4122156.0,-25.546671734760412,-52.60854989395633
Rio Branco Do Ivaí,4122172.0,-24.346542128298985,-51.33379602819927
Rio Branco Do Sul,4122206.0,-25.07653597254378,-49.34753207783551
Rio Negro,4122305.0,-26.09486519916538,-49.68331755740026
Rolândia,4122404.0,-23.271287888176257,-51.4092052597496
Roncador,4122503.0,-24.565882013380033,-52.26136343731754
Rondon,4122602.0,-23.477694106719042,-52.80465543592066
Rosário Do Ivaí,4122651.0,-24.315799580150678,-51.20341044157659
Sabáudia,4122701.0,-23.348662253326314,-51.58437184590754
Salgado Filho,4122800.0,-26.141326148562683,-53.41537333462505
Salto Do Itararé,4122909.0,-23.630717063387838,-49.683026145197275
Salto Do Lontra,4123006.0,-25.775444577746736,-53.28703513635703
Santa Amélia,4123105.0,-23.25905359079023,-50.41011502310598
Santa Cecília Do Pavão,4123204.0,-23.544452018395383,-50.79758849558553
Santa Cruz De Monte Castelo,4123303.0,-23.085069519451384,-53.362916847558594
Santa Fé,4123402.0,-23.063039954795517,-51.83879845833238
Santa Helena,4123501.0,-24.889023313678333,-54.3056426965848
Santa Inês,4123600.0,-22.71313730529745,-51.89785917145185
Santa Isabel Do Ivaí,4123709.0,-23.114586691779074,-53.24075386246644
Santa Izabel Do Oeste,4123808.0,-25.78385413670919,-53.4230128642286
Santa Lúcia,4123824.0,-25.389294092988578,-53.55370490783383
Santa Maria Do Oeste,4123857.0,-24.909247386073034,-51.929591474686546
Santa Mariana,4123907.0,-23.06076372870595,-50.53885870099797
Santa Mônica,4123956.0,-23.15438786112992,-53.10919347604759
Santana Do Itararé,4124004.0,-23.75077667479295,-49.63246664077661
Santa Tereza Do Oeste,4124020.0,-25.036602889670107,-53.606039821977866
Santa Terezinha De Itaipu,4124053.0,-25.45665653153038,-54.4274002630013
Santo Antônio Da Platina,4124103.0,-23.2967418928421,-50.0856167493464
Santo Antônio Do Caiuá,4124202.0,-22.69903647167842,-52.35617135729863
Santo Antônio Do Paraíso,4124301.0,-23.580658289010653,-50.63024377809821
Santo Antônio Do Sudoeste,4124400.0,-26.066663453229467,-53.63326348193802
Santo Inácio,4124509.0,-22.718794737385313,-51.80206559443984
São Carlos Do Ivaí,4124608.0,-23.34210291702444,-52.4804887990189
São Jerônimo Da Serra,4124707.0,-23.71633087803863,-50.7783988956986
São João,4124806.0,-25.774171944405953,-52.793029004023005
São João Do Caiuá,4124905.0,-22.83823908376606,-52.330572641974875
São João Do Ivaí,4125001.0,-23.992596255890113,-51.848046343421196
São João Do Triunfo,4125100.0,-25.67006895158869,-50.2867621867875
São Jorge D'oeste,4125209.0,-25.655927147686995,-52.939988104769846
São Jorge Do Ivaí,4125308.0,-23.43514854636655,-52.3170244114055
São Jorge Do Patrocínio,4125357.0,-23.73873177536841,-53.94769766508278
São José Da Boa Vista,4125407.0,-23.958701247153115,-49.67121975472603
São José Das Palmeiras,4125456.0,-24.81547377711625,-54.11955807666748
São José Dos Pinhais,4125506.0,-25.664463706526885,-49.09493479124474
São Manoel Do Paraná,4125555.0,-23.372423696192723,-52.61240387224508
São Mateus Do Sul,4125605.0,-25.90830202834381,-50.44203890360048
São Miguel Do Iguaçu,4125704.0,-25.38766483156874,-54.261997993856674
São Pedro Do Iguaçu,4125753.0,-24.906525195684356,-53.8906783122883
São Pedro Do Ivaí,4125803.0,-23.845554850225863,-51.871696639804476
São Pedro Do Paraná,4125902.0,-22.78493407972059,-53.181309387529964
São Sebastião Da Amoreira,4126009.0,-23.455362765992593,-50.7225662718751
São Tomé,4126108.0,-23.52450384406654,-52.53877752994485
Sapopema,4126207.0,-23.875177926911878,-50.60459347932294
Sarandi,4126256.0,-23.468268423392413,-51.867118444001726
Saudade Do Iguaçu,4126272.0,-25.71324751779453,-52.604388071126
Sengés,4126306.0,-24.24935208210405,-49.455931432053255
Serranópolis Do Iguaçu,4126355.0,-25.47703139664601,-54.02759938928827
Sertaneja,4126405.0,-22.93430768481032,-50.87494084912216
Sertanópolis,4126504.0,-23.057359138768405,-51.072033346744306
Siqueira Campos,4126603.0,-23.63921264557213,-49.79296249234255
Sulina,4126652.0,-25.693456502965407,-52.71850404333383
Tamarana,4126678.0,-23.822260192563313,-51.05192334577212
Tamboara,4126702.0,-23.19853540032038,-52.48405365254154
Tapejara,4126801.0,-23.65849606309989,-52.890288885333895
Tapira,4126900.0,-23.329215555332365,-53.13406546215916
Teixeira Soares,4127007.0,-25.31351716582197,-50.40852388795279
Telêmaco Borba,4127106.0,-24.25011238806196,-50.5224572611988
Terra Boa,4127205.0,-23.696623555489488,-52.3880005388087
Terra Rica,4127304.0,-22.729384896514627,-52.6816337067508
Terra Roxa,4127403.0,-24.208919522870048,-54.0627628825084
Tibagi,4127502.0,-24.655959609475435,-50.468752657613294
Tijucas Do Sul,4127601.0,-25.901579350855155,-49.11215812060488
Toledo,4127700.0,-24.704980951663934,-53.77743836137268
Tomazina,4127809.0,-23.725462708485516,-49.96262988280965
Três Barras Do Paraná,4127858.0,-25.43887499772964,-53.224658976369405
Tunas Do Paraná,4127882.0,-24.95265624671216,-48.902679057653884
Tuneiras Do Oeste,4127908.0,-23.879287632460855,-52.84353330213394
Tupãssi,4127957.0,-24.646061395306432,-53.50930697383809
Turvo,4127965.0,-25.012191469935942,-51.48060360052496
Ubiratã,4128005.0,-24.50499992531234,-53.02178523042176
Umuarama,4128104.0,-23.679905850983616,-53.414078098567074
União Da Vitória,4128203.0,-26.109417880115497,-51.074931871006285
Uniflor,4128302.0,-23.067065032772245,-52.10920738131838
Uraí,4128401.0,-23.216352355440733,-50.829945896580405
Wenceslau Braz,4128500.0,-23.855143744232908,-49.78450747621639
Ventania,4128534.0,-24.190037872647135,-50.23986986417787
Vera Cruz Do Oeste,4128559.0,-25.007425239601943,-53.92041936187357
Verê,4128609.0,-25.875093849236507,-52.95845209887491
Alto Paraíso,4128625.0,-23.538919070817837,-53.824646305654504
Doutor Ulysses,4128633.0,-24.62644942674816,-49.39293769539868
Virmond,4128658.0,-25.410363698552672,-52.23684904415024
Vitorino,4128708.0,-26.28132037268585,-52.807713636735855
Xambrê,4128807.0,-23.735757067009033,-53.59192309052409
