name_muni,code_muni,lat,lon
Romelândia,4215208.0,-26.648346257499604,-53.31710639018332
Salete,4215307.0,-26.969704029521125,-50.01071502054823
Saltinho,4215356.0,-26.59057777922995,-53.02235206691751
Salto Veloso,4215406.0,-26.895882762223494,-51.428009470052345
Sangão,4215455.0,-28.651304299714873,-49.12600496107232
Santa Cecília,4215505.0,-26.92619055409472,-50.446254996615636
Santa Helena,4215554.0,-26.92187370584195,-53.61958695018733
Santa Rosa De Lima,4215604.0,-28.0119261676448,-49.18193890409336
Santa Rosa Do Sul,4215653.0,-29.12154137875968,-49.74368621359127
Santa Terezinha,4215679.0,-26.66770733109221,-50.00529282962413
Santa Terezinha Do Progresso,4215687.0,-26.592832281868837,-53.1698319846046
Santiago Do Sul,4215695.0,-26.63087337691031,-52.69730757712049
Santo Amaro Da Imperatriz,4215703.0,-27.7419038029841,-48.79659868590849
São Bernardino,4215752.0,-26.4876959325487,-52.987578173462076
São Bento Do Sul,4215802.0,-26.29495406582259,-49.3499486830921
São Bonifácio,4215901.0,-27.956601673812038,-48.93909962485673
São Carlos,4216008.0,-27.030070643926646,-53.03153081561173
São Cristóvão Do Sul,4216057.0,-27.29512214158457,-50.349570630634936
São Domingos,4216107.0,-26.539506627231308,-52.55459184177688
São Francisco Do Sul,4216206.0,-26.26169026549003,-48.64017105820082
São João Do Oeste,4216255.0,-27.091613116168585,-53.59170058578431
São João Batista,4216305.0,-27.329040970197315,-48.85907280871847
São João Do Itaperiú,4216354.0,-26.591034643836522,-48.79775962185463
São João Do Sul,4216404.0,-29.20561324552287,-49.81335213882992
São Joaquim,4216503.0,-28.29846912455638,-50.0140439539465
São José,4216602.0,-27.578463066432583,-48.656197834661185
São José Do Cedro,4216701.0,-26.480852450568587,-53.533672497996484
São José Do Cerrito,4216800.0,-27.598389138969246,-50.65024617573965
São Lourenço Do Oeste,4216909.0,-26.46548701843654,-52.859787475482676
São Ludgero,4217006.0,-28.35314107304067,-49.16805867793273
São Martinho,4217105.0,-28.124516526935082,-48.971894022320086
São Miguel Da Boa Vista,4217154.0,-26.689756488716533,-53.24004037178194
São Miguel Do Oeste,4217204.0,-26.72721026397133,-53.51232439719662
São Pedro De Alcântara,4217253.0,-27.59154401529844,-48.83704137613041
Saudades,4217303.0,-26.89728732950883,-53.03999662734787
Schroeder,4217402.0,-26.36793223428902,-49.0604600386691
Seara,4217501.0,-27.147855435352565,-52.340726761955914
Serra Alta,4217550.0,-26.692594497711795,-53.02530217936843
Siderópolis,4217600.0,-28.583464873338475,-49.52661816508601
Sombrio,4217709.0,-29.0701975447946,-49.65587929152171
Sul Brasil,4217758.0,-26.695288937939868,-52.94682854390885
Taió,4217808.0,-27.078494172067668,-50.09228560559598
Tangará,4217907.0,-27.147052787024364,-51.14707585959088
Tigrinhos,4217956.0,-26.67609297314838,-53.156560204315156
Tijucas,4218004.0,-27.247657391113496,-48.70094928836286
Timbé Do Sul,4218103.0,-28.807494224795363,-49.86854174967601
Timbó,4218202.0,-26.80825383942676,-49.26879668171243
Timbó Grande,4218251.0,-26.62441451980975,-50.66555151209897
Três Barras,4218301.0,-26.169949783052367,-50.2552249814008
Treviso,4218350.0,-28.499193307988655,-49.48982036591311
Treze De Maio,4218400.0,-28.566198349861555,-49.15420716598986
Treze Tílias,4218509.0,-26.964868118944835,-51.44930954971561
Trombudo Central,4218608.0,-27.312194887160864,-49.81141724351151
Tubarão,4218707.0,-28.481669774035534,-49.03724841971112
Tunápolis,4218756.0,-26.988135140327454,-53.64991372187941
Turvo,4218806.0,-28.90314476086423,-49.7034557912886
União Do Oeste,4218855.0,-26.786680272685363,-52.85596350030844
Urubici,4218905.0,-28.038926875165075,-49.57747987184566
Urupema,4218954.0,-28.023677326272146,-49.90093864326697
Urussanga,4219002.0,-28.49271853206065,-49.32828704542047
Vargeão,4219101.0,-26.7787928944889,-52.124251350927494
Vargem,4219150.0,-27.46688664096857,-50.950393241873506
Vargem Bonita,4219176.0,-26.945023462709866,-51.756712779216905
Vidal Ramos,4219200.0,-27.388102009700585,-49.34782349186164
Videira,4219309.0,-27.00662760284502,-51.126744822470705
Vitor Meireles,4219358.0,-26.826538512424463,-49.84519298625631
Witmarsum,4219408.0,-26.937417411356716,-49.841765142474856
Xanxerê,4219507.0,-26.872285788948396,-52.409765692501125
Xavantina,4219606.0,-27.021224585132718,-52.32168488535697
Xaxim,4219705.0,-26.970368535606205,-52.52907717883355
Zortéa,4219853.0,-27.476952849629825,-51.535622391887074
Balneário Rincão,4220000.0,-28.826740813096887,-49.254252559121234
