name_muni,code_muni,lat,lon
Ribeirão,2611804.0,-8.504657016451148,-35.36652898574929
Rio Formoso,2611903.0,-8.67508843695266,-35.21825190016801
Sairé,2612000.0,-8.302697681717186,-35.68448750174656
Salgadinho,2612109.0,-7.916132997136524,-35.59382346753062
Salgueiro,2612208.0,-8.129201172286825,-39.08979983343783
Saloá,2612307.0,-8.99177156534042,-36.738781363945854
Sanharó,2612406.0,-8.365349938285574,-36.549611985164994
Santa Cruz,2612455.0,-8.29130101186234,-40.30232646839514
Santa Cruz Da Baixa Verde,2612471.0,-7.8493605775677855,-38.17568026457861
Santa Cruz Do Capibaribe,2612505.0,-7.889608654731511,-36.32536747324965
Santa Filomena,2612554.0,-8.223649363563698,-40.57155705147142
Santa Maria Da Boa Vista,2612604.0,-8.629860686572092,-39.91431625346429
Santa Maria Do Cambucá,2612703.0,-7.824902404319454,-35.88282781760588
Santa Terezinha,2612802.0,-7.430433862146583,-37.436464449634606
São Benedito Do Sul,2612901.0,-8.809443398223943,-35.906671337827404
São Bento Do Una,2613008.0,-8.535962970869486,-36.45065721368186
São Caitano,2613107.0,-8.328850930125183,-36.14789182158225
São João,2613206.0,-8.879979906108735,-36.37760233731607
São Joaquim Do Monte,2613305.0,-8.455154783251409,-35.842851175995996
São José Da Coroa Grande,2613404.0,-8.865527034298054,-35.185341291331625
São José Do Belmonte,2613503.0,-7.865793859918443,-38.74564809705026
São José Do Egito,2613602.0,-7.525932686385739,-37.27287193775299
São Lourenço Da Mata,2613701.0,-8.023128830660932,-35.10402179070625
São Vicente Férrer,2613800.0,-7.606135114882016,-35.48982585376415
Serra Talhada,2613909.0,-8.03618115844237,-38.36974794807441
Serrita,2614006.0,-7.850038789945242,-39.38155012637746
Sertânia,2614105.0,-8.210618585834416,-37.33705758952695
Sirinhaém,2614204.0,-8.57199086447173,-35.171945738149
Moreilândia,2614303.0,-7.618133063303672,-39.52251676037167
Solidão,2614402.0,-7.584832132353891,-37.65128675783734
Surubim,2614501.0,-7.891912924199284,-35.75452858624435
Tabira,2614600.0,-7.577634287950877,-37.51312653778736
Tacaimbó,2614709.0,-8.347951872397676,-36.27008246267916
Tacaratu,2614808.0,-8.956851022964983,-38.076496318669555
Tamandaré,2614857.0,-8.745710512647554,-35.22983032692801
Taquaritinga Do Norte,2615003.0,-7.869485930557799,-36.130473246735605
Terezinha,2615102.0,-9.077573604898783,-36.630776248581945
Terra Nova,2615201.0,-8.157722192027752,-39.397363110954636
Timbaúba,2615300.0,-7.5345460159957165,-35.34153175322497
Toritama,2615409.0,-7.999074489749072,-36.05573860627018
Tracunhaém,2615508.0,-7.7599641778499056,-35.161316844790115
Trindade,2615607.0,-7.727804720200323,-40.29495737214281
Triunfo,2615706.0,-7.849899763332309,-38.06660156534448
Tupanatinga,2615805.0,-8.68407556309843,-37.280219030641646
Tuparetama,2615904.0,-7.686223098598635,-37.26346805821383
Venturosa,2616001.0,-8.615076689661333,-36.80530431851068
Verdejante,2616100.0,-7.975831616730028,-38.98907940770956
Vertente Do Lério,2616183.0,-7.777669387221286,-35.81551162142814
Vertentes,2616209.0,-7.890080252184108,-35.98234066451374
Vicência,2616308.0,-7.659571947497415,-35.357216762154295
Vitória De Santo Antão,2616407.0,-8.14996907828701,-35.287681781213315
Xexéu,2616506.0,-8.836268411024866,-35.65335613344821
